"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"경기도 화성시 반송동","21","0021","0000","시범한빛마을한화꿈에그린","84.8","202301","5","56,000","19","2007","동탄시범한빛길 10","","중개거래","경기 화성시"
"경기도 화성시 반송동","21","0021","0000","시범한빛마을한화꿈에그린","84.73","202301","11","57,000","19","2007","동탄시범한빛길 10","","중개거래","경기 화성시"
"경기도 화성시 반송동","21","0021","0000","시범한빛마을한화꿈에그린","84.73","202301","11","53,800","20","2007","동탄시범한빛길 10","","중개거래","경기 화성시"
"경기도 화성시 반송동","21","0021","0000","시범한빛마을한화꿈에그린","84.8","202301","12","57,500","11","2007","동탄시범한빛길 10","","중개거래","경기 화성시"
"경기도 화성시 반송동","21","0021","0000","시범한빛마을한화꿈에그린","84.8","202301","19","54,000","14","2007","동탄시범한빛길 10","","중개거래","경기 화성시"
"경기도 화성시 반월동","960","0960","0000","e편한세상반월나노시티역","75.89","202301","14","48,000","19","2017","효행로 1337-23","","중개거래","경기 화성시"
"경기도 화성시 반월동","973","0973","0000","나노시티역롯데캐슬","84.9964","202301","3","60,805","10","2022","효행로 1337-26","","중개거래","경기 화성시"
"경기도 화성시 반월동","973","0973","0000","나노시티역롯데캐슬","59.9951","202301","18","47,504","16","2022","효행로 1337-26","","중개거래","경기 화성시"
"경기도 화성시 반월동","880","0880","0000","반달마을두산위브1단지","84.927","202301","5","41,700","9","2007","영통로50번길 27","","중개거래","경기 화성시"
"경기도 화성시 반월동","880","0880","0000","반달마을두산위브1단지","84.898","202301","9","40,000","5","2007","영통로50번길 27","","중개거래","경기 화성시"
"경기도 화성시 반월동","883","0883","0000","반달마을두산위브2단지","84.927","202301","20","41,000","8","2007","영통로50번길 14","","중개거래","경기 화성시"
"경기도 화성시 반월동","885","0885","0000","반달마을푸르지오","84.899","202301","30","39,000","7","2007","영통로26번길 24","","중개거래","경기 화성시"
"경기도 화성시 반월동","872","0872","0000","삼성래미안2차","84.987","202301","17","32,000","10","2004","동탄지성로 334","","중개거래","경기 화성시"
"경기도 화성시 반월동","868","0868","0000","신영통현대2차","84.99","202301","6","34,000","1","2002","영통로27번길 53","","직거래","-"
"경기도 화성시 반월동","868","0868","0000","신영통현대2차","84.99","202301","26","32,500","9","2002","영통로27번길 53","","중개거래","경기 화성시"
"경기도 화성시 반월동","868","0868","0000","신영통현대2차","84.99","202301","30","33,000","5","2002","영통로27번길 53","","중개거래","경기 화성시"
"경기도 화성시 반월동","860","0860","0000","신영통현대3차","84.93","202301","7","29,000","1","2001","영통로27번길 35","","중개거래","경기 수원팔달구, 경기 화성시"
"경기도 화성시 반월동","860","0860","0000","신영통현대3차","59.76","202301","16","29,500","8","2001","영통로27번길 35","","중개거래","경기 화성시"
"경기도 화성시 반월동","860","0860","0000","신영통현대3차","59.76","202301","19","27,700","6","2001","영통로27번길 35","","중개거래","경기 화성시"
"경기도 화성시 반월동","860","0860","0000","신영통현대3차","84.93","202301","26","36,000","13","2001","영통로27번길 35","","중개거래","경기 화성시"
"경기도 화성시 반월동","860","0860","0000","신영통현대3차","59.76","202301","27","30,000","17","2001","영통로27번길 35","","중개거래","경기 화성시"
"경기도 화성시 반월동","870","0870","0000","신영통현대4차","67.5327","202301","6","32,000","17","2002","영통로27번길 20","","중개거래","경기 화성시"
"경기도 화성시 반월동","870","0870","0000","신영통현대4차","67.5327","202301","10","31,000","6","2002","영통로27번길 20","","중개거래","경기 화성시"
"경기도 화성시 반월동","870","0870","0000","신영통현대4차","67.5327","202301","11","33,000","9","2002","영통로27번길 20","","중개거래","경기 화성시"
"경기도 화성시 반월동","944","0944","0000","에스케이뷰파크","84.9625","202301","10","49,500","9","2015","동탄원천로 382-37","","중개거래","경기 화성시"
"경기도 화성시 반월동","944","0944","0000","에스케이뷰파크","84.9625","202301","15","50,000","7","2015","동탄원천로 382-37","","중개거래","서울 노원구"
"경기도 화성시 병점동","282","0282","0000","남수원두산","84.9","202301","18","27,500","5","2000","병점서로 8","","중개거래","경기 화성시"
"경기도 화성시 병점동","821","0821","0000","느치미마을주공뜨란채3단지","84.91","202301","9","31,000","6","2004","병점3로 88","","중개거래","경기 화성시"
"경기도 화성시 병점동","821","0821","0000","느치미마을주공뜨란채3단지","84.91","202301","12","30,800","5","2004","병점3로 88","","중개거래","경기 수원팔달구, 경기 화성시"
"경기도 화성시 병점동","821","0821","0000","느치미마을주공뜨란채3단지","84.91","202301","16","32,500","8","2004","병점3로 88","","중개거래","경기 화성시"
"경기도 화성시 병점동","870","0870","0000","병점역SK뷰아파트","100.28","202301","3","37,500","2","2008","경기대로 990","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","5","30,500","6","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","6","34,000","7","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","8","35,500","9","2004","병점1로 65","","중개거래","경기 용인수지구, 경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","8","30,000","2","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","11","27,900","1","2004","병점1로 65","","중개거래","경기 수원권선구, 경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","12","35,000","11","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","59.997","202301","13","29,600","9","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","13","31,500","7","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","14","35,700","6","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","59.997","202301","18","30,500","8","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","817","0817","0000","병점역센트럴허브시티","84.925","202301","19","32,500","4","2004","병점1로 65","","중개거래","경기 화성시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","59.89","202301","11","50,000","19","2021","병점노을로 31","","중개거래","경기 화성시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","75.99","202301","12","56,300","16","2021","병점노을로 31","","중개거래","경기 화성시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","75.99","202301","16","55,000","12","2021","병점노을로 31","","중개거래","경기 화성시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","84.98","202301","16","57,000","14","2021","병점노을로 31","","중개거래","경기 화성시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","75.99","202301","16","55,000","10","2021","병점노을로 31","20230128","중개거래","경기 화성시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","84.96","202301","25","57,000","13","2021","병점노을로 31","","중개거래","경기 오산시"
"경기도 화성시 병점동","881","0881","0000","병점역아이파크캐슬","84.98","202301","30","60,000","4","2021","병점노을로 31","","중개거래","경기 화성시"
"경기도 화성시 병점동","872","0872","0000","병점역양우내안애","74.27","202301","20","35,000","3","2016","병점중앙로21번길 32","","중개거래","경기 화성시"
"경기도 화성시 병점동","859","0859","0000","병점역에듀포레","84.99","202301","2","27,500","6","2004","병점2로 78","","중개거래","경기 화성시"
"경기도 화성시 병점동","859","0859","0000","병점역에듀포레","84.99","202301","7","25,000","4","2004","병점2로 78","","중개거래","경기 화성시"
"경기도 화성시 병점동","859","0859","0000","병점역에듀포레","84.99","202301","11","30,000","8","2004","병점2로 78","","중개거래","경기 화성시"
"경기도 화성시 병점동","859","0859","0000","병점역에듀포레","84.99","202301","12","26,500","2","2004","병점2로 78","","중개거래","경기 화성시"
"경기도 화성시 병점동","859","0859","0000","병점역에듀포레","75.99","202301","18","29,500","13","2004","병점2로 78","","중개거래","경기 화성시"
"경기도 화성시 병점동","859","0859","0000","병점역에듀포레","75.99","202301","20","30,000","9","2004","병점2로 78","","중개거래","경기 화성시"
"경기도 화성시 병점동","506","0506","0000","병점역우남퍼스트빌3차","83.7357","202301","13","28,000","2","2001","태안로 50","","중개거래","경기 화성시"
"경기도 화성시 병점동","868","0868","0000","병점임광그대가","59.76","202301","17","25,500","2","2007","병점중앙로21번길 26","","중개거래","경기 화성시"
"경기도 화성시 병점동","868","0868","0000","병점임광그대가","84.95","202301","28","34,000","2","2007","병점중앙로21번길 26","","중개거래","경기 화성시"
"경기도 화성시 병점동","201-2","0201","0002","신미주","59.94","202301","25","32,000","20","1999","효행로1156번길 22","","직거래","-"
"경기도 화성시 병점동","820","0820","0000","안화동마을주공5단지","75.79","202301","2","27,700","13","2004","병점2로 103","","중개거래","경기 화성시"
